,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
6234,88,41,29,32,30,20,87.0,77.0,717,82,1
6235,31,31,13,13,36,18,28.0,56.0,951,64,1
6236,68,35,24,24,23,33,70.0,4.0,907,33,0
6237,52,35,28,14,17,14,30.0,83.0,85,100,1
6238,43,50,31,22,37,27,90.0,92.0,710,54,1
6239,78,37,34,22,35,25,96.0,72.0,112,51,1
6240,22,43,14,30,37,39,2.0,53.0,245,93,1
6241,38,44,34,33,29,35,47.0,11.0,163,18,0
6242,94,30,24,38,39,34,42.0,99.0,116,88,1
6243,70,49,25,39,16,36,54.0,47.0,534,33,0
6244,68,32,28,24,11,39,46.0,83.0,338,95,1
6245,70,47,33,18,14,14,84.0,82.0,8,99,1
6246,30,29,33,13,12,21,64.0,27.0,274,20,0
6247,43,47,33,34,39,32,30.0,23.0,6,6,0
6248,21,44,30,40,39,18,40.0,67.0,56,60,1
6249,45,42,20,14,20,33,96.0,15.0,560,14,0
6250,22,46,24,29,34,28,53.0,33.0,58,40,0
6251,53,33,33,38,10,35,37.0,57.0,775,63,1
6252,33,29,30,20,28,28,87.0,30.0,807,0,0
6253,76,26,10,30,12,37,53.0,20.0,631,5,0
6254,40,46,34,22,21,11,22.0,56.0,889,54,1
6255,41,47,10,30,40,17,14.0,42.0,918,10,0
6256,57,36,27,20,10,29,83.0,57.0,752,50,1
6257,37,43,14,18,34,16,92.0,31.0,11,15,0
6258,48,31,10,28,19,40,3.0,42.0,219,13,0
6259,61,37,31,15,34,35,45.0,2.0,811,21,0
6260,95,23,37,38,40,35,71.0,45.0,968,27,0
6261,41,22,24,30,37,29,26.0,31.0,952,13,0
6262,78,28,39,11,18,11,40.0,59.0,687,52,1
6263,69,44,11,38,31,14,20.0,70.0,478,50,1
6264,41,28,30,23,23,31,25.0,38.0,216,12,0
6265,80,46,10,34,10,30,14.0,4.0,334,37,0
6266,20,36,22,31,31,35,17.0,31.0,972,43,0
6267,91,29,39,11,34,24,64.0,9.0,399,0,0
6268,45,25,32,13,17,23,92.0,37.0,494,0,0
6269,77,31,33,36,23,29,90.0,63.0,515,64,1
6270,73,48,40,23,13,13,67.0,24.0,257,48,0
6271,36,29,18,34,21,18,50.0,30.0,255,33,0
6272,22,41,23,28,29,39,83.0,53.0,76,56,1
6273,45,49,27,13,33,16,79.0,1.0,337,19,0
6274,20,50,37,34,34,27,57.0,81.0,433,59,1
6275,60,49,24,38,15,40,78.0,38.0,528,16,0
6276,98,47,13,16,16,29,38.0,72.0,0,93,1
6277,23,35,32,15,27,32,33.0,14.0,874,19,0
6278,96,36,34,30,14,12,47.0,34.0,157,38,0
6279,52,24,14,23,37,23,68.0,68.0,260,73,1
6280,38,32,21,36,14,24,26.0,45.0,119,47,0
6281,42,29,39,16,15,37,100.0,11.0,776,5,0
6282,57,25,26,13,27,34,35.0,82.0,539,80,1
6283,78,31,18,11,37,11,25.0,96.0,929,98,1
6284,71,42,39,32,17,30,93.0,0.0,765,32,0
6285,61,49,24,32,36,25,37.0,21.0,496,43,0
6286,48,24,20,36,37,37,86.0,42.0,532,17,0
6287,37,46,30,31,37,38,29.0,18.0,834,48,0
6288,84,49,23,20,14,26,8.0,14.0,31,5,0
6289,43,31,21,39,38,19,19.0,37.0,1009,39,0
6290,46,33,11,32,26,21,29.0,54.0,717,76,1
6291,67,49,35,40,21,23,36.0,99.0,914,53,1
6292,92,28,38,22,35,39,44.0,2.0,642,0,0
6293,24,48,12,11,38,16,69.0,53.0,514,84,1
6294,98,46,32,25,12,16,7.0,86.0,355,87,1
6295,52,29,30,32,14,29,97.0,16.0,534,6,0
6296,46,46,11,23,10,28,7.0,55.0,152,98,1
6297,47,45,32,31,15,19,19.0,33.0,770,40,0
6298,25,26,37,31,26,26,43.0,63.0,292,53,1
6299,43,26,40,27,20,29,54.0,76.0,834,66,1
6300,23,34,21,27,16,31,26.0,64.0,357,59,1
6301,36,23,22,13,11,27,64.0,7.0,972,43,0
6302,42,37,22,24,35,11,13.0,96.0,503,65,1
6303,47,49,40,30,34,19,11.0,37.0,887,24,0
6304,79,31,22,11,13,24,72.0,16.0,387,39,0
6305,39,34,31,14,40,36,48.0,15.0,911,32,0
6306,33,47,37,25,21,21,82.0,43.0,1009,3,0
6307,38,50,35,21,26,38,30.0,10.0,43,0,0
6308,70,26,39,25,14,11,85.0,61.0,93,60,1
6309,96,23,27,26,13,25,92.0,22.0,469,2,0
6310,72,49,31,40,38,32,26.0,82.0,814,57,1
6311,46,24,20,33,35,35,70.0,46.0,754,5,0
6312,71,33,23,11,25,12,31.0,21.0,336,5,0
6313,72,50,31,36,13,33,47.0,66.0,89,96,1
6314,56,29,36,35,38,21,94.0,81.0,903,93,1
6315,41,34,12,31,33,18,1.0,57.0,101,61,1
6316,54,49,40,37,36,37,80.0,68.0,185,93,1
6317,95,21,14,30,14,10,30.0,74.0,607,53,1
6318,81,50,10,18,17,17,79.0,30.0,302,25,0
6319,54,31,30,34,23,11,37.0,87.0,545,83,1
6320,27,27,37,27,22,33,89.0,57.0,891,66,1
6321,86,41,12,35,30,16,41.0,37.0,246,47,0
6322,35,33,19,20,33,22,96.0,51.0,932,66,1
6323,70,34,19,24,14,32,49.0,29.0,352,21,0
6324,35,33,13,24,29,38,73.0,68.0,913,100,1
6325,68,40,27,14,23,21,91.0,37.0,329,34,0
6326,80,45,31,39,35,37,89.0,28.0,885,18,0
6327,26,21,22,39,16,33,22.0,55.0,897,95,1
6328,85,20,21,32,18,28,62.0,9.0,564,10,0
6329,36,39,24,17,16,39,87.0,25.0,330,36,0
6330,79,32,36,24,28,18,10.0,2.0,396,30,0
6331,85,46,16,17,31,39,76.0,19.0,679,41,0
6332,79,38,20,31,34,10,99.0,1.0,748,19,0
6333,73,41,19,20,22,37,96.0,54.0,456,93,1
6334,31,36,24,23,26,14,74.0,32.0,113,31,0
6335,65,47,18,20,40,20,75.0,66.0,11,100,1
6336,75,42,10,27,32,29,72.0,33.0,572,19,0
6337,43,33,25,23,34,24,13.0,19.0,237,3,0
6338,36,24,35,24,13,16,32.0,29.0,756,31,0
6339,54,46,10,28,23,26,46.0,92.0,363,73,1
6340,52,22,20,11,37,39,14.0,97.0,656,58,1
6341,96,38,40,40,19,35,15.0,33.0,683,11,0
6342,33,47,24,39,13,35,79.0,59.0,813,78,1
6343,45,29,32,16,36,34,18.0,91.0,237,57,1
6344,63,42,37,29,17,26,10.0,22.0,669,0,0
6345,99,48,29,35,11,27,7.0,53.0,769,71,1
6346,80,24,34,22,34,18,56.0,42.0,459,39,0
6347,90,25,37,16,36,15,16.0,65.0,898,81,1
6348,46,21,38,14,25,16,8.0,78.0,260,57,1
6349,59,30,17,24,38,17,42.0,43.0,126,31,0
6350,84,44,17,13,23,35,1.0,79.0,96,96,1
6351,85,45,12,23,12,32,43.0,1.0,190,32,0
6352,91,33,27,38,35,15,62.0,16.0,654,21,0
6353,41,22,40,23,37,18,95.0,85.0,575,57,1
6354,28,38,32,28,26,10,24.0,89.0,898,100,1
6355,87,32,18,22,36,37,74.0,27.0,559,17,0
6356,33,49,23,29,29,19,15.0,44.0,562,25,0
6357,33,38,35,20,26,19,69.0,73.0,183,51,1
6358,90,23,30,24,14,35,66.0,83.0,265,51,1
6359,53,44,39,22,27,10,3.0,60.0,823,86,1
6360,44,28,22,11,37,17,5.0,8.0,149,5,0
6361,60,23,38,27,20,22,85.0,53.0,757,59,1
6362,75,33,30,38,21,38,85.0,98.0,333,72,1
6363,73,30,33,25,35,16,0.0,34.0,509,2,0
6364,100,41,16,23,20,19,47.0,96.0,587,76,1
6365,24,21,14,38,31,38,24.0,9.0,722,7,0
6366,44,47,14,29,32,10,88.0,63.0,405,90,1
6367,90,47,22,10,35,12,58.0,71.0,39,79,1
6368,85,34,30,16,25,29,56.0,37.0,157,27,0
6369,34,43,24,36,14,16,17.0,43.0,71,0,0
6370,82,44,28,25,10,25,91.0,28.0,1016,35,0
6371,86,22,37,33,20,25,68.0,62.0,118,65,1
6372,22,32,11,13,26,25,16.0,74.0,494,57,1
6373,82,44,23,35,33,10,74.0,9.0,557,47,0
6374,58,34,17,28,19,18,96.0,87.0,543,76,1
6375,52,47,17,17,15,13,100.0,5.0,650,19,0
6376,84,24,39,37,21,29,48.0,71.0,356,86,1
6377,53,25,10,35,24,11,96.0,63.0,856,87,1
6378,75,34,16,33,31,20,59.0,95.0,1003,99,1
6379,33,35,34,27,38,22,83.0,28.0,646,43,0
6380,67,22,29,37,15,19,70.0,22.0,250,3,0
6381,65,34,14,21,33,35,45.0,86.0,116,87,1
6382,46,46,27,32,22,32,40.0,47.0,673,9,0
6383,44,23,25,38,19,21,62.0,2.0,769,4,0
6384,89,37,19,26,22,34,60.0,78.0,792,73,1
6385,81,49,10,17,33,32,47.0,89.0,426,61,1
6386,89,27,29,22,34,15,1.0,90.0,115,98,1
6387,91,48,14,27,31,10,65.0,24.0,118,44,0
6388,98,35,19,40,23,36,7.0,19.0,600,40,0
6389,72,39,20,26,30,28,36.0,90.0,588,64,1
6390,34,26,32,33,26,18,63.0,9.0,821,17,0
6391,57,31,26,18,23,35,61.0,6.0,970,3,0
6392,42,48,26,39,18,24,6.0,15.0,444,13,0
6393,83,23,24,16,34,33,68.0,91.0,118,53,1
6394,39,49,14,39,35,26,78.0,93.0,409,90,1
6395,75,41,37,28,35,27,78.0,57.0,725,83,1
6396,73,30,26,36,20,33,11.0,20.0,189,23,0
6397,60,38,13,18,18,10,74.0,89.0,58,79,1
6398,35,41,13,38,26,37,43.0,98.0,315,60,1
6399,76,50,31,22,18,28,10.0,97.0,289,100,1
6400,40,29,16,13,34,39,85.0,11.0,856,35,0
6401,60,32,13,35,16,37,95.0,19.0,697,2,0
6402,73,33,37,34,11,40,29.0,55.0,477,78,1
6403,65,38,10,17,30,12,3.0,24.0,887,10,0
6404,43,38,18,34,32,18,91.0,3.0,139,6,0
6405,46,43,13,24,19,26,93.0,79.0,422,64,1
6406,83,31,28,36,33,20,35.0,48.0,438,15,0
6407,27,39,17,26,19,11,89.0,67.0,302,78,1
6408,31,25,21,33,30,33,84.0,39.0,679,41,0
6409,41,45,34,19,11,33,2.0,23.0,507,34,0
6410,90,23,26,24,30,30,39.0,100.0,395,87,1
6411,58,45,36,17,39,11,40.0,1.0,281,21,0
6412,35,20,38,32,38,22,35.0,92.0,683,85,1
6413,100,20,23,19,30,27,70.0,64.0,286,57,1
6414,96,31,24,40,17,18,68.0,88.0,852,62,1
6415,77,23,12,30,23,28,86.0,50.0,435,70,1
6416,38,20,25,31,27,34,93.0,60.0,479,77,1
6417,77,25,33,15,39,17,25.0,49.0,397,25,0
6418,81,26,36,34,21,29,65.0,29.0,1017,42,0
6419,44,30,25,30,15,11,30.0,95.0,799,63,1
6420,36,30,25,40,11,30,44.0,94.0,766,80,1
6421,35,31,16,19,33,39,26.0,86.0,29,61,1
6422,52,24,26,20,14,36,18.0,27.0,303,35,0
6423,98,21,38,13,21,13,99.0,80.0,234,69,1
6424,72,34,14,10,26,10,5.0,63.0,392,95,1
6425,71,28,13,24,15,13,97.0,24.0,756,44,0
6426,80,24,32,17,35,37,55.0,77.0,462,61,1
6427,27,46,35,36,13,17,51.0,5.0,732,12,0
6428,47,43,13,16,27,20,17.0,100.0,839,89,1
6429,32,36,12,39,10,23,35.0,6.0,512,32,0
6430,35,46,32,13,22,24,71.0,76.0,71,59,1
6431,44,47,33,10,21,39,78.0,45.0,159,27,0
6432,57,33,32,15,13,40,91.0,7.0,384,24,0
6433,76,36,21,22,34,12,22.0,92.0,108,52,1
6434,43,41,14,14,21,13,82.0,36.0,658,33,0
6435,56,21,22,31,29,20,72.0,17.0,460,4,0
6436,47,40,39,14,32,20,10.0,57.0,22,56,1
6437,92,24,12,31,17,27,95.0,7.0,424,47,0
6438,37,46,15,33,27,38,23.0,41.0,477,34,0
6439,96,36,26,18,38,40,14.0,5.0,239,40,0
6440,45,37,36,39,39,31,53.0,11.0,367,12,0
6441,94,24,25,23,35,20,35.0,86.0,970,76,1
6442,24,49,23,38,25,40,26.0,22.0,956,45,0
6443,88,26,32,39,29,39,63.0,1.0,357,37,0
6444,55,34,17,11,29,14,97.0,42.0,118,46,0
6445,23,34,12,16,14,32,4.0,11.0,71,31,0
6446,59,38,27,21,38,16,71.0,91.0,346,96,1
6447,79,21,40,23,36,20,47.0,97.0,635,50,1
6448,95,44,31,30,20,13,13.0,85.0,665,95,1
6449,46,41,26,30,19,11,35.0,92.0,293,50,1
6450,59,41,25,15,16,36,54.0,41.0,110,28,0
6451,41,27,18,16,27,38,5.0,75.0,801,98,1
6452,21,44,31,23,10,37,96.0,69.0,856,69,1
6453,32,39,39,26,18,15,30.0,45.0,450,4,0
6454,74,22,29,32,28,36,13.0,77.0,129,70,1
6455,83,37,30,36,13,20,68.0,84.0,176,90,1
6456,90,26,36,36,35,27,89.0,59.0,982,99,1
6457,68,37,30,18,39,35,85.0,75.0,547,77,1
6458,82,20,13,24,40,37,42.0,74.0,497,73,1
6459,30,35,38,29,32,16,48.0,40.0,537,0,0
6460,90,50,18,35,37,25,16.0,19.0,650,22,0
6461,41,26,18,30,18,32,42.0,5.0,886,12,0
6462,42,26,10,38,26,24,32.0,86.0,595,77,1
6463,86,33,23,35,29,26,80.0,40.0,20,46,0
6464,61,43,25,18,11,37,48.0,98.0,982,77,1
6465,89,27,10,22,28,12,17.0,99.0,318,80,1
6466,51,35,16,25,39,30,9.0,8.0,363,37,0
6467,25,23,27,31,33,40,50.0,86.0,638,89,1
6468,73,43,13,12,17,25,46.0,84.0,729,62,1
6469,64,34,28,38,40,24,87.0,90.0,990,61,1
6470,55,40,32,26,21,38,55.0,0.0,154,23,0
6471,65,43,26,17,33,13,10.0,2.0,1009,23,0
6472,94,49,39,19,12,15,72.0,40.0,336,30,0
6473,81,47,24,15,15,33,7.0,15.0,976,29,0
6474,20,24,23,20,10,11,0.0,98.0,666,88,1
6475,69,47,22,26,10,37,30.0,75.0,244,65,1
6476,52,25,31,17,27,33,92.0,88.0,483,55,1
6477,58,47,36,10,23,37,40.0,85.0,848,57,1
6478,36,40,33,40,17,28,4.0,79.0,28,82,1
6479,28,35,17,19,36,34,8.0,86.0,87,79,1
6480,98,27,15,20,14,28,23.0,15.0,1011,49,0
6481,55,32,13,24,17,36,87.0,43.0,207,43,0
6482,96,46,33,38,11,15,96.0,25.0,249,32,0
6483,71,39,11,22,24,12,48.0,31.0,389,18,0
6484,36,42,18,30,22,31,40.0,100.0,520,52,1
6485,98,35,23,12,10,10,76.0,79.0,344,72,1
6486,74,21,30,35,40,26,95.0,90.0,612,61,1
6487,53,37,16,37,37,34,75.0,54.0,76,92,1
6488,80,50,10,12,19,29,39.0,13.0,239,19,0
6489,95,45,30,25,22,23,10.0,91.0,394,67,1
6490,22,33,10,31,17,19,35.0,80.0,855,50,1
6491,38,46,17,13,28,14,17.0,48.0,804,17,0
6492,47,42,34,40,27,31,2.0,19.0,505,20,0
6493,79,45,24,27,27,11,58.0,2.0,507,1,0
6494,48,36,39,22,23,17,17.0,77.0,906,71,1
6495,99,38,28,10,28,33,28.0,26.0,439,4,0
6496,77,40,17,40,33,11,24.0,50.0,724,68,1
6497,44,48,20,28,16,39,29.0,13.0,804,0,0
6498,88,33,25,15,12,15,53.0,55.0,167,99,1
6499,81,48,16,21,14,34,35.0,90.0,472,53,1
6500,20,39,17,33,28,22,95.0,83.0,888,57,1
6501,28,23,40,31,38,13,37.0,61.0,547,94,1
6502,34,41,12,38,23,24,38.0,14.0,545,21,0
6503,100,41,37,40,15,11,33.0,99.0,16,75,1
6504,56,48,25,33,23,16,85.0,72.0,103,78,1
6505,34,50,30,10,29,37,2.0,34.0,631,9,0
6506,53,33,25,40,32,40,72.0,55.0,415,83,1
6507,81,42,28,39,19,11,55.0,96.0,891,70,1
6508,53,37,34,25,27,16,70.0,13.0,572,0,0
6509,55,47,40,33,25,32,88.0,71.0,728,61,1
6510,58,43,36,37,11,13,51.0,92.0,314,83,1
6511,96,26,15,13,20,39,36.0,68.0,389,51,1
6512,97,37,24,36,35,32,95.0,70.0,306,77,1
6513,99,25,35,10,22,37,80.0,32.0,854,30,0
6514,88,35,27,19,23,13,22.0,75.0,954,85,1
6515,97,36,19,37,19,32,26.0,12.0,342,30,0
6516,54,27,32,13,20,18,59.0,22.0,332,25,0
6517,79,23,33,39,11,30,97.0,42.0,500,37,0
6518,37,34,25,16,38,28,95.0,42.0,590,45,0
6519,31,32,37,32,25,31,75.0,29.0,857,32,0
6520,42,23,13,39,20,10,81.0,72.0,540,77,1
6521,79,35,29,11,29,34,92.0,67.0,163,76,1
6522,79,45,12,13,36,15,52.0,40.0,92,20,0
6523,68,29,37,28,14,25,39.0,1.0,377,20,0
6524,59,36,17,35,30,31,55.0,89.0,534,56,1
6525,41,40,33,15,37,28,86.0,39.0,577,40,0
6526,21,35,14,15,19,28,71.0,66.0,242,98,1
6527,72,29,10,20,27,23,75.0,73.0,598,59,1
6528,25,38,33,37,13,30,79.0,31.0,371,0,0
6529,94,26,12,16,15,26,10.0,60.0,250,69,1
6530,21,23,21,35,29,34,23.0,55.0,358,89,1
6531,95,26,36,16,13,21,71.0,39.0,898,23,0
6532,72,38,30,27,21,26,24.0,32.0,666,0,0
6533,51,43,17,21,34,38,19.0,25.0,424,27,0
6534,85,39,14,38,19,31,81.0,29.0,964,39,0
6535,29,30,40,12,33,13,92.0,52.0,249,82,1
6536,20,35,26,18,22,30,70.0,84.0,960,84,1
6537,22,34,29,31,33,29,98.0,73.0,491,73,1
6538,34,45,35,35,38,14,35.0,35.0,534,3,0
6539,47,32,39,15,24,24,36.0,48.0,582,4,0
6540,78,21,36,37,28,26,66.0,1.0,826,38,0
6541,40,42,13,16,38,38,67.0,64.0,444,66,1
6542,69,21,33,14,19,13,17.0,4.0,37,39,0
6543,89,28,32,23,35,11,41.0,22.0,104,22,0
6544,42,28,20,26,30,32,30.0,50.0,376,86,1
6545,90,36,31,22,29,20,51.0,77.0,986,90,1
6546,45,27,11,14,15,26,2.0,70.0,288,74,1
6547,41,41,39,28,23,31,0.0,64.0,967,94,1
6548,44,47,37,16,15,19,39.0,79.0,470,68,1
6549,85,31,19,11,28,28,62.0,37.0,972,18,0
6550,63,47,11,19,27,32,39.0,68.0,578,99,1
6551,95,32,22,22,27,21,84.0,51.0,372,66,1
6552,64,50,27,31,34,20,83.0,27.0,33,26,0
6553,33,40,20,14,19,39,77.0,100.0,143,91,1
6554,87,39,33,15,37,20,75.0,94.0,528,69,1
6555,29,37,13,20,38,12,63.0,64.0,944,74,1
6556,52,26,40,13,36,30,14.0,9.0,606,13,0
6557,54,29,27,35,17,17,18.0,23.0,636,49,0
6558,24,47,29,24,40,24,35.0,37.0,962,33,0
6559,41,50,12,17,35,28,79.0,98.0,494,64,1
6560,92,22,33,22,36,10,80.0,92.0,239,73,1
6561,90,35,28,25,25,13,34.0,73.0,631,67,1
6562,75,27,20,12,31,23,29.0,75.0,269,100,1
6563,74,28,25,32,32,19,62.0,25.0,666,6,0
6564,52,38,40,27,35,16,41.0,61.0,875,90,1
6565,53,39,13,25,18,19,32.0,99.0,486,79,1
6566,54,25,16,20,36,35,62.0,93.0,230,77,1
6567,82,49,23,21,11,36,54.0,46.0,424,37,0
6568,46,28,18,34,16,33,16.0,51.0,417,69,1
6569,44,36,33,20,17,34,19.0,69.0,413,98,1
6570,35,22,31,18,17,40,55.0,81.0,781,72,1
6571,28,27,29,30,19,30,1.0,60.0,310,82,1
6572,64,48,23,13,40,18,29.0,87.0,574,62,1
6573,99,42,15,34,11,29,33.0,44.0,830,25,0
6574,21,34,19,36,12,22,73.0,49.0,824,12,0
6575,99,26,28,26,36,23,99.0,0.0,258,28,0
6576,25,31,38,22,18,24,12.0,3.0,115,36,0
6577,79,44,26,23,27,17,15.0,59.0,96,83,1
6578,92,29,22,28,28,35,64.0,44.0,807,41,0
6579,21,44,21,31,28,21,90.0,34.0,209,19,0
6580,25,43,35,15,14,39,16.0,72.0,978,99,1
6581,67,24,29,14,24,28,86.0,23.0,315,36,0
6582,62,31,38,40,34,40,68.0,39.0,780,15,0
6583,43,39,39,21,34,18,46.0,94.0,718,77,1
6584,80,27,38,17,14,21,63.0,82.0,547,91,1
6585,67,33,20,40,29,12,58.0,72.0,556,96,1
6586,100,32,36,39,17,14,25.0,73.0,602,84,1
6587,88,45,16,39,28,27,29.0,14.0,686,13,0
6588,62,34,19,32,17,12,55.0,18.0,610,2,0
6589,26,50,29,29,12,40,94.0,18.0,340,31,0
6590,80,29,23,40,40,40,35.0,26.0,590,33,0
6591,22,30,23,30,16,11,38.0,57.0,491,55,1
6592,75,28,23,33,29,19,55.0,22.0,698,39,0
6593,86,20,22,27,22,30,82.0,32.0,303,41,0
6594,82,38,39,31,39,38,47.0,43.0,752,7,0
6595,79,45,33,30,35,11,62.0,100.0,185,76,1
6596,40,42,37,31,19,36,82.0,40.0,106,2,0
6597,61,24,14,14,14,39,8.0,44.0,29,21,0
6598,83,23,15,27,30,27,42.0,27.0,505,1,0
6599,47,45,22,15,12,32,58.0,52.0,479,76,1
6600,47,42,29,36,16,19,36.0,38.0,1021,17,0
6601,92,24,20,17,30,11,75.0,92.0,20,80,1
6602,41,46,10,21,13,36,44.0,56.0,918,50,1
6603,88,23,18,30,26,25,72.0,60.0,156,90,1
6604,79,32,34,35,32,29,97.0,96.0,760,65,1
6605,32,40,36,17,29,28,60.0,56.0,349,95,1
6606,92,43,15,12,36,29,85.0,26.0,468,34,0
6607,96,41,13,23,25,20,34.0,88.0,1000,74,1
6608,41,48,18,27,16,22,61.0,52.0,137,60,1
6609,90,47,29,18,13,14,76.0,46.0,582,32,0
6610,32,24,15,19,20,16,68.0,87.0,935,75,1
6611,55,29,12,19,15,34,4.0,49.0,932,48,0
6612,74,42,34,10,31,39,78.0,3.0,147,20,0
6613,32,43,28,25,39,36,3.0,38.0,373,20,0
6614,93,29,35,24,17,10,77.0,0.0,979,5,0
6615,63,39,17,14,40,12,44.0,54.0,833,61,1
6616,96,34,10,29,16,17,19.0,55.0,977,78,1
6617,27,24,26,20,40,39,4.0,90.0,443,55,1
6618,96,32,24,18,21,11,19.0,64.0,516,59,1
6619,49,35,19,19,16,27,2.0,22.0,647,46,0
6620,44,31,13,33,13,25,25.0,22.0,1011,40,0
6621,40,28,16,24,39,11,84.0,48.0,253,39,0
6622,84,21,29,34,17,15,49.0,36.0,20,47,0
6623,21,42,16,16,40,29,42.0,44.0,9,23,0
6624,29,20,30,15,11,35,36.0,65.0,93,70,1
6625,91,38,30,33,10,25,5.0,28.0,731,40,0
6626,81,27,32,15,40,31,13.0,66.0,413,95,1
6627,26,22,15,37,20,10,21.0,63.0,767,54,1
6628,90,33,32,16,36,19,73.0,19.0,910,1,0
6629,36,37,20,19,19,13,80.0,68.0,30,71,1
6630,29,40,24,11,33,39,52.0,32.0,269,34,0
6631,59,31,27,11,40,37,43.0,56.0,72,51,1
6632,26,40,11,20,13,10,55.0,70.0,265,52,1
6633,80,29,12,13,38,29,69.0,65.0,1000,60,1
6634,84,30,34,38,21,28,42.0,46.0,31,1,0
6635,30,26,12,38,37,14,73.0,69.0,977,88,1
6636,60,49,24,13,26,30,0.0,36.0,899,25,0
6637,90,37,27,14,40,24,65.0,41.0,462,49,0
6638,61,25,22,14,39,16,88.0,63.0,572,55,1
6639,90,50,17,23,25,34,28.0,9.0,160,30,0
6640,50,41,22,10,34,24,25.0,64.0,882,85,1
6641,31,33,35,16,31,38,12.0,48.0,666,20,0
6642,36,32,21,26,18,18,37.0,4.0,488,20,0
6643,63,32,36,36,15,27,63.0,78.0,302,93,1
6644,51,39,13,24,19,25,26.0,31.0,299,16,0
6645,20,27,38,29,25,11,53.0,0.0,651,20,0
6646,62,44,40,30,10,35,62.0,49.0,585,41,0
6647,63,20,27,18,28,30,31.0,41.0,888,22,0
6648,78,47,14,34,10,19,54.0,29.0,170,5,0
6649,22,28,10,28,15,30,1.0,28.0,882,14,0
6650,92,32,24,28,20,16,52.0,86.0,232,56,1
6651,33,49,10,21,17,19,99.0,61.0,748,67,1
6652,59,29,28,40,18,21,71.0,43.0,130,10,0
6653,58,24,17,34,23,40,31.0,60.0,1007,52,1
6654,37,24,39,25,24,36,64.0,14.0,608,19,0
6655,36,33,28,33,36,18,13.0,80.0,680,91,1
6656,87,47,30,40,19,35,88.0,34.0,342,33,0
6657,44,29,17,22,26,38,84.0,69.0,434,83,1
6658,91,25,39,38,19,37,91.0,28.0,358,22,0
6659,54,21,29,16,12,34,67.0,87.0,518,87,1
6660,23,24,26,11,36,22,6.0,26.0,409,19,0
6661,94,47,39,13,38,20,79.0,86.0,926,92,1
6662,61,30,31,28,30,37,65.0,25.0,180,17,0
6663,56,30,18,17,21,36,53.0,96.0,318,87,1
6664,46,46,19,36,24,13,45.0,45.0,1015,45,0
6665,58,27,10,36,29,16,100.0,54.0,318,88,1
6666,21,20,17,13,37,40,22.0,95.0,324,96,1
6667,52,33,14,12,35,13,50.0,72.0,114,89,1
6668,58,39,39,37,31,31,99.0,69.0,696,61,1
6669,43,42,19,30,39,30,11.0,69.0,396,88,1
6670,37,46,24,24,33,21,73.0,93.0,722,63,1
6671,99,38,19,22,37,32,1.0,37.0,761,23,0
6672,87,33,21,14,15,21,3.0,37.0,787,34,0
6673,58,49,32,17,37,29,68.0,51.0,372,62,1
6674,68,43,32,22,26,13,24.0,25.0,175,26,0
6675,42,36,28,25,15,15,96.0,87.0,448,74,1
6676,85,42,30,27,40,26,83.0,82.0,583,68,1
6677,27,28,27,14,33,18,11.0,48.0,967,6,0
6678,51,35,26,39,22,29,3.0,16.0,312,17,0
6679,60,31,28,28,37,39,7.0,100.0,363,64,1
6680,76,47,32,17,30,31,57.0,24.0,887,46,0
6681,47,21,11,28,39,30,36.0,39.0,886,33,0
6682,32,36,20,21,27,20,87.0,90.0,923,75,1
6683,68,50,36,33,38,10,1.0,20.0,323,11,0
6684,57,45,35,30,24,36,63.0,30.0,510,27,0
6685,61,31,32,13,36,30,22.0,36.0,233,33,0
6686,97,28,24,26,12,16,5.0,73.0,17,74,1
6687,47,21,15,34,35,26,44.0,66.0,1004,100,1
6688,80,41,40,13,15,31,59.0,36.0,838,37,0
6689,70,40,37,33,20,32,86.0,43.0,530,31,0
6690,41,38,29,36,30,30,84.0,11.0,195,12,0
6691,78,37,27,29,10,27,50.0,83.0,969,60,1
6692,78,34,30,39,12,40,6.0,93.0,820,95,1
6693,49,28,37,37,30,17,47.0,67.0,191,90,1
6694,57,46,20,14,39,39,44.0,79.0,351,100,1
6695,28,42,39,18,40,32,56.0,58.0,995,95,1
6696,84,32,10,17,29,33,63.0,93.0,285,79,1
6697,34,23,40,11,31,38,42.0,14.0,463,32,0
6698,54,43,28,21,18,36,77.0,49.0,326,20,0
6699,37,32,22,31,36,17,19.0,50.0,75,89,1
6700,23,50,24,24,39,15,7.0,21.0,717,24,0
6701,91,37,32,12,12,39,64.0,37.0,873,33,0
6702,98,40,39,23,16,18,32.0,60.0,195,68,1
6703,22,33,31,10,40,30,12.0,11.0,903,18,0
6704,37,49,16,14,11,11,36.0,54.0,517,95,1
6705,50,31,29,18,15,20,53.0,21.0,266,5,0
6706,98,49,26,32,22,13,24.0,87.0,370,52,1
6707,35,23,38,24,16,21,86.0,95.0,172,67,1
6708,100,48,24,39,12,11,77.0,88.0,167,65,1
6709,63,32,21,29,38,32,65.0,43.0,101,10,0
6710,24,23,24,15,33,18,73.0,53.0,320,66,1
6711,84,41,36,29,37,29,73.0,53.0,163,50,1
6712,43,27,40,35,15,29,78.0,78.0,682,64,1
6713,53,44,17,34,16,37,90.0,6.0,312,26,0
