,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
4986,61,40,34,29,39,11,41,27.0,835,37,0
4987,28,41,31,12,23,26,42,22.0,218,47,0
4988,85,34,18,29,22,24,96,54.0,1004,54,1
4989,56,21,15,28,32,19,29,99.0,156,86,1
4990,31,34,25,25,23,38,49,69.0,147,86,1
4991,48,32,10,11,10,20,75,28.0,206,35,0
4992,60,47,29,40,37,25,73,92.0,600,97,1
4993,100,32,27,32,16,36,20,81.0,785,71,1
4994,32,21,22,20,29,13,47,23.0,621,4,0
4995,55,28,30,33,35,23,33,69.0,878,96,1
4996,59,35,12,40,40,21,62,36.0,459,34,0
4997,69,29,33,37,36,37,19,65.0,509,90,1
4998,62,33,32,20,31,27,50,19.0,127,1,0
4999,75,30,11,28,36,26,5,5.0,285,42,0
5000,45,26,16,18,12,23,18,17.0,526,21,0
5001,45,20,32,18,40,39,93,24.0,92,9,0
5002,86,33,17,17,30,16,15,74.0,843,85,1
5003,87,35,12,18,33,39,74,68.0,382,92,1
5004,69,31,31,37,10,26,69,51.0,761,97,1
5005,21,35,31,25,28,15,80,62.0,247,74,1
5006,50,27,38,20,16,31,81,68.0,980,59,1
5007,61,39,29,16,24,12,37,34.0,206,7,0
5008,93,23,15,36,39,28,41,78.0,905,60,1
5009,58,47,23,13,35,11,49,95.0,639,74,1
5010,48,33,24,30,18,36,4,42.0,604,31,0
5011,23,25,39,29,27,27,85,65.0,591,100,1
5012,57,25,29,10,29,23,8,69.0,242,80,1
5013,91,22,34,33,35,39,100,49.0,468,44,0
5014,46,38,10,22,19,35,18,35.0,819,18,0
5015,50,44,34,33,13,29,78,67.0,567,76,1
5016,63,39,28,33,22,28,60,61.0,406,91,1
5017,44,41,19,11,32,31,64,100.0,817,59,1
5018,42,35,33,22,17,35,94,2.0,606,37,0
5019,57,37,34,33,33,39,26,81.0,948,52,1
5020,70,45,30,26,38,28,11,22.0,44,21,0
5021,48,47,31,22,37,29,39,72.0,1002,66,1
5022,98,23,12,12,15,21,71,75.0,344,99,1
5023,45,32,16,28,20,22,21,47.0,566,21,0
5024,44,47,14,29,32,22,74,19.0,533,8,0
5025,49,49,16,36,39,36,96,93.0,14,92,1
5026,98,27,30,13,19,39,26,58.0,589,52,1
5027,73,48,15,39,29,27,72,74.0,19,55,1
5028,77,30,20,37,33,33,9,69.0,917,60,1
5029,22,45,15,10,19,18,1,21.0,709,20,0
5030,49,44,25,32,23,27,46,16.0,97,11,0
5031,68,29,32,23,26,22,29,28.0,221,7,0
5032,28,30,13,29,11,37,58,3.0,232,31,0
5033,58,42,22,30,17,36,67,80.0,589,50,1
5034,65,28,29,16,23,27,32,44.0,100,11,0
5035,40,26,35,39,36,25,95,64.0,732,68,1
5036,30,22,24,31,16,39,1,45.0,95,5,0
5037,76,47,35,24,11,37,31,14.0,517,32,0
5038,64,47,38,10,20,20,37,84.0,346,98,1
5039,79,29,15,25,21,40,53,29.0,279,2,0
5040,89,26,14,18,19,30,28,23.0,8,7,0
5041,77,40,34,15,12,37,31,72.0,732,83,1
5042,54,20,24,13,11,23,66,88.0,250,99,1
5043,84,20,22,31,34,26,23,6.0,624,49,0
5044,76,33,17,20,11,29,31,100.0,486,53,1
5045,20,21,11,31,18,33,27,65.0,328,98,1
5046,26,24,12,29,38,38,21,91.0,708,84,1
5047,64,30,16,32,19,18,90,31.0,72,28,0
5048,47,25,37,24,36,15,66,48.0,457,1,0
5049,78,44,31,39,32,23,53,5.0,753,31,0
5050,37,47,20,21,26,21,19,83.0,882,86,1
5051,70,48,18,19,29,23,46,13.0,173,28,0
5052,77,37,16,23,30,34,18,21.0,323,22,0
5053,82,45,40,36,17,35,100,69.0,543,84,1
5054,39,46,12,22,11,26,13,55.0,212,91,1
5055,80,40,13,32,15,31,53,50.0,690,61,1
5056,93,22,36,38,23,17,42,52.0,713,75,1
5057,74,35,21,22,16,16,28,95.0,944,75,1
5058,63,21,37,20,34,14,41,80.0,856,84,1
5059,66,42,33,32,20,17,85,35.0,988,17,0
5060,70,25,18,11,37,19,94,94.0,831,54,1
5061,34,24,27,40,11,27,90,77.0,977,54,1
5062,98,35,13,28,17,15,88,36.0,523,46,0
5063,77,20,15,36,19,16,17,27.0,164,33,0
5064,49,27,11,22,13,15,43,5.0,243,0,0
5065,67,33,15,40,15,15,87,90.0,5,75,1
5066,48,25,36,13,14,14,1,74.0,867,93,1
5067,68,36,26,35,35,17,41,52.0,874,74,1
5068,79,31,17,18,38,15,98,19.0,41,25,0
5069,56,45,27,37,23,34,100,6.0,353,15,0
5070,25,37,27,32,26,20,53,87.0,554,82,1
5071,98,25,10,18,11,30,87,64.0,1018,90,1
5072,85,45,11,32,10,13,49,98.0,310,95,1
5073,37,30,14,20,17,23,22,8.0,587,7,0
5074,38,45,16,25,13,39,25,75.0,920,67,1
5075,94,44,10,17,32,26,2,39.0,616,11,0
5076,41,42,32,24,18,25,90,78.0,457,56,1
5077,94,37,35,12,11,21,31,10.0,429,45,0
5078,54,24,20,35,37,10,70,65.0,429,70,1
5079,93,34,35,30,36,31,3,32.0,941,29,0
5080,87,26,35,18,15,31,68,52.0,461,81,1
5081,85,41,38,24,17,28,18,76.0,549,57,1
5082,43,26,11,33,15,35,22,55.0,196,96,1
5083,84,33,23,11,14,32,13,25.0,408,48,0
5084,51,24,28,38,11,13,60,98.0,340,72,1
5085,50,43,13,23,23,39,91,36.0,17,14,0
5086,59,32,40,37,11,27,93,62.0,655,52,1
5087,63,30,37,35,16,29,21,23.0,160,16,0
5088,38,49,14,15,35,11,6,51.0,878,61,1
5089,73,30,12,40,13,19,11,66.0,998,74,1
5090,83,21,24,23,27,17,52,41.0,119,25,0
5091,61,24,24,37,22,34,14,16.0,365,0,0
5092,68,32,34,15,36,15,42,62.0,797,57,1
5093,88,21,16,36,19,11,10,76.0,942,53,1
5094,69,37,18,25,21,36,1,10.0,416,24,0
5095,20,39,26,23,26,13,54,29.0,2,21,0
5096,80,26,23,27,23,35,35,72.0,918,83,1
5097,65,33,12,20,13,24,64,6.0,720,37,0
5098,39,29,27,18,39,36,42,37.0,885,24,0
5099,38,38,18,10,17,30,41,42.0,290,37,0
5100,42,31,23,37,31,22,23,8.0,994,8,0
5101,42,41,25,16,28,32,7,98.0,1009,56,1
5102,63,42,39,18,25,24,89,12.0,854,33,0
5103,86,30,37,31,28,24,39,62.0,956,94,1
5104,42,24,36,24,28,10,63,71.0,733,79,1
5105,100,21,40,27,21,29,46,88.0,677,83,1
5106,99,30,27,40,14,29,41,9.0,339,38,0
5107,61,37,10,17,14,22,54,84.0,816,52,1
5108,96,50,26,39,18,33,46,60.0,352,81,1
5109,26,31,24,10,33,28,19,19.0,120,44,0
5110,21,38,28,22,25,33,58,91.0,230,91,1
5111,81,48,39,29,11,25,44,11.0,473,20,0
5112,70,22,10,22,32,11,24,23.0,259,35,0
5113,37,38,37,40,12,27,69,95.0,875,83,1
5114,34,27,20,40,28,30,13,19.0,410,11,0
5115,20,48,22,21,20,19,43,57.0,480,85,1
5116,54,37,34,36,29,37,93,20.0,231,12,0
5117,65,25,34,21,16,12,37,62.0,982,55,1
5118,85,47,36,18,10,35,3,35.0,655,11,0
5119,52,33,33,20,18,30,87,91.0,127,80,1
5120,52,26,25,35,19,27,68,78.0,217,62,1
5121,58,27,17,34,18,25,87,5.0,234,46,0
5122,40,29,17,34,16,25,14,85.0,787,75,1
5123,96,32,40,14,30,19,9,60.0,817,66,1
5124,100,46,32,29,24,36,73,75.0,280,95,1
5125,48,25,25,19,34,26,21,16.0,125,8,0
5126,43,39,26,19,38,13,34,13.0,993,4,0
5127,20,33,27,21,19,12,56,29.0,911,37,0
5128,47,36,20,19,16,28,89,79.0,668,80,1
5129,53,22,31,16,24,37,1,50.0,427,77,1
5130,100,41,10,21,11,13,52,66.0,621,95,1
5131,31,44,28,20,13,19,98,64.0,665,52,1
5132,33,27,26,21,20,26,14,35.0,570,47,0
5133,72,48,25,24,35,16,99,55.0,454,92,1
5134,44,45,16,33,36,24,81,91.0,216,55,1
5135,54,38,24,30,31,38,25,2.0,522,4,0
5136,27,31,25,14,35,38,64,35.0,84,30,0
5137,45,26,10,17,36,15,41,59.0,494,76,1
5138,82,31,28,36,38,30,95,11.0,576,7,0
5139,92,20,24,23,38,22,40,66.0,820,70,1
5140,26,29,16,34,39,16,72,44.0,52,7,0
5141,92,21,19,40,28,27,11,60.0,302,73,1
5142,48,22,39,12,39,36,36,89.0,835,98,1
5143,58,28,24,36,36,11,88,4.0,821,27,0
5144,69,28,38,23,29,39,57,82.0,208,65,1
5145,38,33,27,33,13,36,71,90.0,1018,70,1
5146,67,50,38,22,11,17,38,35.0,83,15,0
5147,75,35,23,11,39,20,64,99.0,384,92,1
5148,34,20,35,10,29,26,39,0.0,97,27,0
5149,68,22,32,18,33,39,24,49.0,554,6,0
5150,82,33,20,39,31,10,100,5.0,366,6,0
5151,74,24,30,36,11,17,37,50.0,524,52,1
5152,68,30,23,37,12,23,77,9.0,576,48,0
5153,27,24,11,30,16,35,39,9.0,36,37,0
5154,26,22,35,34,26,14,22,17.0,686,48,0
5155,78,20,26,39,24,23,84,13.0,516,34,0
5156,26,49,12,38,19,13,87,85.0,416,97,1
5157,78,42,36,13,19,28,36,44.0,130,45,0
5158,39,31,32,31,12,17,25,88.0,312,85,1
5159,28,32,19,21,35,17,60,78.0,831,88,1
5160,72,20,24,34,11,17,38,84.0,369,99,1
5161,94,36,19,25,30,11,0,61.0,662,79,1
5162,54,43,21,29,40,14,34,40.0,609,6,0
5163,67,41,30,15,18,38,32,44.0,1003,26,0
5164,51,33,11,22,13,12,4,97.0,905,72,1
5165,91,30,24,16,35,38,87,39.0,14,29,0
5166,75,49,28,35,19,40,50,11.0,143,6,0
5167,85,41,19,32,13,29,51,9.0,153,49,0
5168,78,30,22,38,28,32,98,54.0,641,61,1
5169,40,49,16,18,18,38,67,85.0,487,94,1
5170,43,22,40,10,20,13,99,60.0,500,68,1
5171,63,30,10,40,27,30,56,45.0,699,36,0
5172,98,41,16,19,11,14,0,17.0,740,12,0
5173,51,43,23,20,38,36,46,57.0,480,92,1
5174,21,24,25,26,30,27,0,3.0,386,3,0
5175,64,27,14,34,17,39,45,41.0,818,16,0
5176,50,27,38,14,18,32,56,80.0,323,64,1
5177,97,35,24,15,40,39,96,79.0,486,92,1
5178,88,23,32,18,21,38,99,48.0,183,35,0
5179,23,48,40,12,29,18,93,79.0,958,88,1
5180,38,36,19,21,21,15,41,68.0,919,83,1
5181,48,27,33,14,28,23,79,37.0,254,36,0
5182,45,48,33,19,37,25,67,74.0,19,69,1
5183,93,44,21,40,27,15,97,99.0,925,54,1
5184,28,47,24,22,27,21,69,82.0,31,50,1
5185,92,24,14,31,22,40,82,92.0,549,58,1
5186,21,45,33,10,12,37,86,81.0,973,62,1
5187,21,23,31,31,12,19,52,86.0,952,74,1
5188,71,47,26,11,35,23,46,92.0,990,69,1
5189,21,45,34,23,26,22,11,44.0,427,16,0
5190,65,41,37,29,18,24,89,28.0,748,11,0
5191,39,38,39,33,21,36,2,67.0,946,81,1
5192,62,48,11,28,35,33,52,40.0,206,30,0
5193,68,20,19,28,25,25,46,55.0,917,83,1
5194,43,36,24,21,15,13,81,45.0,625,38,0
5195,90,27,29,30,30,40,77,51.0,521,57,1
5196,42,31,15,26,29,24,36,58.0,484,87,1
5197,32,35,31,20,33,28,34,44.0,959,12,0
5198,75,40,13,32,39,21,85,97.0,659,73,1
5199,51,26,25,16,32,35,24,63.0,441,77,1
5200,75,25,11,12,25,22,48,53.0,234,92,1
5201,22,42,13,24,24,14,86,7.0,731,36,0
5202,55,41,15,37,28,17,77,61.0,794,71,1
5203,44,22,19,36,14,27,72,44.0,996,27,0
5204,42,42,39,27,34,40,93,76.0,767,92,1
5205,67,31,15,29,23,37,93,95.0,70,77,1
5206,37,27,23,28,12,22,41,83.0,841,88,1
5207,81,34,39,40,32,37,77,69.0,797,63,1
5208,37,31,25,32,26,26,36,100.0,696,57,1
5209,88,20,20,24,31,30,77,29.0,817,48,0
5210,36,44,39,32,36,13,91,57.0,286,92,1
5211,21,34,29,36,27,13,68,17.0,355,27,0
5212,88,43,22,22,25,18,79,21.0,146,1,0
5213,78,39,31,36,35,17,3,35.0,872,26,0
5214,87,27,10,17,16,30,2,98.0,301,86,1
5215,66,24,13,35,37,39,16,83.0,289,76,1
5216,60,41,40,38,23,25,36,70.0,334,60,1
5217,79,32,35,16,37,15,45,65.0,565,82,1
5218,60,49,36,10,20,15,11,90.0,124,99,1
5219,26,35,25,20,15,39,86,2.0,450,10,0
5220,56,48,32,19,10,29,100,33.0,26,34,0
5221,94,29,21,19,35,39,92,100.0,854,71,1
5222,76,43,14,14,32,21,43,42.0,817,43,0
5223,62,41,24,29,39,33,67,94.0,236,98,1
5224,36,37,38,13,20,21,43,42.0,588,13,0
5225,88,42,38,25,31,26,64,59.0,60,81,1
5226,27,25,31,27,19,39,75,20.0,1022,36,0
5227,53,47,36,24,39,38,2,74.0,750,82,1
5228,80,22,36,18,34,30,97,57.0,113,64,1
5229,43,33,33,18,11,27,24,46.0,883,30,0
5230,94,46,12,18,32,12,64,49.0,87,14,0
5231,20,50,13,23,17,19,13,65.0,335,52,1
5232,90,34,34,40,34,10,99,57.0,342,60,1
5233,64,26,11,19,33,18,33,59.0,810,57,1
5234,75,22,14,36,29,14,43,64.0,729,68,1
5235,21,38,30,10,10,35,93,77.0,517,51,1
5236,47,38,11,15,28,15,56,39.0,490,25,0
5237,92,26,23,23,16,15,17,54.0,989,86,1
5238,46,32,12,12,12,16,64,21.0,517,47,0
5239,59,23,31,35,30,25,84,4.0,602,1,0
5240,54,39,11,26,24,37,42,55.0,693,61,1
5241,85,25,16,34,13,17,20,70.0,518,98,1
5242,87,29,22,14,20,32,96,33.0,404,19,0
5243,20,37,12,24,10,15,25,43.0,373,43,0
5244,38,33,21,15,23,27,60,35.0,561,32,0
5245,54,44,11,20,12,18,16,35.0,861,28,0
5246,95,21,39,39,11,15,94,100.0,575,64,1
5247,76,45,15,24,32,31,12,34.0,350,46,0
5248,30,38,10,17,28,39,44,50.0,591,72,1
5249,70,26,29,13,26,30,40,40.0,747,3,0
5250,35,45,39,16,24,19,78,33.0,80,33,0
5251,39,46,28,37,25,12,51,91.0,919,79,1
5252,26,36,38,22,38,24,27,19.0,876,14,0
5253,63,30,30,18,35,14,39,82.0,946,79,1
5254,66,39,34,17,25,32,74,92.0,848,77,1
5255,44,23,14,12,33,34,38,98.0,93,93,1
5256,55,37,38,17,18,34,34,42.0,379,21,0
5257,57,22,10,18,16,18,25,60.0,561,83,1
5258,79,39,31,14,17,30,43,64.0,82,84,1
5259,68,30,11,11,11,13,57,42.0,194,6,0
5260,55,21,36,18,23,17,89,27.0,169,5,0
5261,88,26,26,28,29,17,3,48.0,41,4,0
5262,31,42,33,19,38,16,87,99.0,181,59,1
5263,80,49,22,14,32,15,9,2.0,271,12,0
5264,89,49,39,15,36,22,72,48.0,986,10,0
5265,29,49,10,20,26,28,76,99.0,12,84,1
5266,34,26,24,32,33,30,43,16.0,808,16,0
5267,61,34,32,38,38,38,0,85.0,496,59,1
5268,71,46,10,39,13,23,77,28.0,115,32,0
5269,35,40,13,28,33,13,77,75.0,702,76,1
5270,69,35,11,31,32,14,81,99.0,393,53,1
5271,65,37,10,16,10,27,9,9.0,666,15,0
5272,70,27,15,40,15,36,4,32.0,529,9,0
5273,59,39,40,25,25,21,47,22.0,932,45,0
5274,48,36,39,34,14,21,98,19.0,744,47,0
5275,79,34,32,15,16,39,91,1.0,47,11,0
5276,51,27,35,38,36,39,23,46.0,229,41,0
5277,62,49,38,23,12,15,39,79.0,376,97,1
5278,88,38,37,21,13,32,54,71.0,408,66,1
5279,54,46,38,23,30,36,42,23.0,433,42,0
5280,26,24,24,18,31,36,82,20.0,508,5,0
5281,28,49,39,10,18,34,80,1.0,732,41,0
5282,75,42,30,37,36,21,66,20.0,953,3,0
5283,71,36,14,26,25,14,35,74.0,956,93,1
5284,55,35,15,24,33,39,57,63.0,825,77,1
5285,93,20,16,26,10,38,31,71.0,372,97,1
5286,74,31,31,38,36,34,3,93.0,1020,97,1
5287,97,25,39,12,40,14,38,29.0,941,15,0
5288,33,46,28,33,24,24,36,13.0,0,42,0
5289,71,49,26,24,28,38,81,10.0,899,29,0
5290,83,24,27,33,19,16,15,59.0,787,68,1
5291,73,40,39,23,32,11,49,61.0,233,85,1
5292,32,25,12,20,14,22,95,92.0,667,59,1
5293,92,37,14,30,17,29,20,58.0,429,94,1
5294,30,22,29,36,17,30,15,53.0,137,85,1
5295,48,34,11,18,23,36,16,23.0,230,2,0
5296,65,38,32,28,13,39,57,84.0,337,90,1
5297,37,37,21,40,18,34,65,50.0,479,94,1
5298,86,30,26,14,13,33,88,50.0,459,89,1
5299,77,29,21,12,40,20,81,36.0,475,11,0
5300,86,46,30,29,29,19,69,17.0,657,49,0
5301,24,39,11,14,36,20,100,72.0,84,83,1
5302,54,40,23,24,36,27,70,82.0,920,73,1
5303,54,41,10,19,38,38,75,37.0,717,46,0
5304,79,23,11,36,14,35,22,45.0,621,7,0
5305,83,45,38,18,33,16,100,48.0,334,35,0
5306,50,20,19,25,13,34,68,0.0,138,8,0
5307,47,37,33,19,32,27,47,11.0,1003,2,0
5308,95,33,31,16,31,27,46,20.0,102,44,0
5309,73,38,24,38,28,37,81,55.0,395,91,1
5310,35,27,32,18,35,40,27,86.0,546,94,1
5311,61,26,39,15,12,17,43,70.0,310,81,1
5312,53,45,21,16,30,16,6,27.0,284,21,0
5313,45,32,40,13,18,10,41,54.0,120,70,1
5314,61,39,12,15,20,14,19,36.0,895,28,0
5315,63,37,23,17,37,20,79,21.0,2,49,0
5316,71,43,32,20,28,25,92,27.0,337,14,0
5317,82,49,36,18,35,28,0,22.0,599,40,0
5318,44,37,15,31,38,19,36,27.0,675,3,0
5319,47,47,34,23,29,22,9,61.0,45,58,1
5320,20,23,14,15,27,13,10,64.0,863,73,1
5321,21,43,19,38,38,23,75,43.0,256,36,0
5322,47,46,37,20,38,38,95,97.0,760,67,1
5323,83,20,29,38,36,28,11,41.0,812,12,0
5324,91,40,15,28,13,11,11,66.0,512,62,1
5325,87,23,20,23,33,26,46,50.0,76,72,1
5326,55,47,32,18,17,22,65,100.0,147,73,1
5327,29,46,27,33,11,13,85,36.0,880,27,0
5328,41,24,29,12,25,26,45,80.0,395,96,1
5329,93,37,10,34,18,33,8,96.0,487,67,1
5330,51,32,19,35,32,18,41,24.0,222,32,0
5331,81,47,28,23,29,12,74,63.0,915,77,1
5332,75,20,22,19,33,40,4,13.0,166,17,0
5333,86,42,19,38,24,34,98,82.0,465,90,1
5334,29,44,35,30,11,14,11,31.0,751,29,0
5335,91,40,13,16,32,25,80,64.0,447,78,1
5336,48,38,28,19,28,40,39,15.0,181,29,0
5337,82,34,20,30,14,23,0,4.0,537,43,0
5338,34,36,11,33,16,36,82,33.0,893,22,0
5339,97,39,29,25,30,20,47,72.0,836,73,1
5340,73,40,30,21,31,20,22,62.0,311,52,1
5341,51,20,23,31,14,18,10,65.0,938,67,1
5342,36,31,37,25,24,36,87,41.0,107,47,0
5343,53,20,39,23,26,11,12,32.0,321,31,0
5344,30,33,14,35,11,34,53,5.0,734,43,0
5345,48,22,20,34,10,30,90,36.0,286,40,0
5346,52,23,24,23,22,19,79,67.0,215,89,1
5347,78,21,30,12,33,28,47,66.0,414,81,1
5348,78,20,34,27,21,34,54,43.0,942,4,0
5349,46,41,17,30,20,17,24,73.0,729,84,1
5350,46,29,20,23,24,13,2,84.0,977,55,1
5351,60,48,27,11,20,23,50,4.0,268,7,0
5352,40,39,21,11,28,23,29,6.0,987,26,0
5353,26,36,13,38,34,18,15,81.0,178,93,1
5354,96,28,14,16,29,25,82,91.0,915,77,1
5355,94,45,39,29,20,14,54,12.0,104,49,0
5356,54,26,10,25,11,38,0,56.0,728,60,1
5357,56,23,21,18,17,31,97,1.0,919,45,0
5358,35,37,23,23,22,18,59,84.0,277,68,1
5359,84,27,20,14,26,25,88,32.0,872,2,0
5360,70,49,40,23,21,18,60,72.0,131,81,1
5361,96,36,17,28,38,33,79,51.0,550,84,1
5362,78,45,24,20,32,15,28,58.0,439,81,1
5363,72,47,36,35,14,20,6,36.0,748,35,0
5364,68,31,30,14,36,13,46,97.0,671,59,1
5365,40,47,34,35,16,19,99,31.0,937,9,0
5366,91,26,27,13,11,40,64,65.0,901,78,1
5367,51,41,17,10,18,25,87,19.0,19,30,0
5368,31,43,11,20,21,29,57,78.0,6,69,1
5369,91,34,27,39,10,27,58,60.0,908,51,1
5370,38,37,13,22,25,10,63,66.0,550,51,1
5371,42,27,32,25,28,30,6,73.0,267,72,1
5372,82,20,18,29,16,39,71,59.0,973,65,1
5373,28,34,31,24,24,23,93,58.0,171,71,1
5374,38,27,10,25,27,22,11,47.0,945,8,0
5375,85,22,20,16,26,40,9,92.0,577,93,1
5376,97,41,27,28,22,16,72,6.0,787,1,0
5377,97,48,33,19,39,38,59,10.0,778,12,0
5378,68,50,25,23,11,23,40,96.0,460,76,1
5379,88,24,28,20,14,10,29,52.0,375,97,1
5380,59,28,21,35,13,14,66,40.0,627,25,0
5381,70,48,24,20,24,31,66,85.0,439,71,1
5382,61,38,37,21,16,19,9,11.0,662,3,0
5383,32,21,27,25,39,34,20,95.0,148,61,1
5384,52,24,17,15,25,40,54,16.0,293,27,0
5385,20,41,21,17,25,22,75,49.0,39,48,0
5386,87,50,26,34,27,18,67,30.0,834,48,0
5387,61,21,26,22,40,21,42,18.0,838,9,0
5388,91,35,20,37,17,40,55,55.0,633,87,1
5389,62,34,31,16,18,32,51,72.0,563,55,1
5390,41,30,19,20,36,12,48,69.0,390,75,1
5391,67,39,12,36,23,27,79,96.0,804,80,1
5392,58,42,15,11,18,12,27,73.0,494,69,1
5393,81,49,25,35,14,32,71,9.0,349,16,0
5394,27,24,18,26,24,37,53,68.0,974,56,1
5395,39,36,26,13,29,37,49,11.0,813,47,0
5396,96,35,26,40,11,37,94,48.0,237,44,0
5397,50,28,19,40,14,29,3,92.0,634,93,1
5398,59,41,22,35,29,23,15,28.0,227,45,0
5399,64,27,34,37,17,19,73,52.0,73,64,1
5400,43,21,18,20,15,26,90,6.0,997,33,0
5401,61,44,13,39,40,37,57,99.0,92,70,1
5402,31,28,21,15,40,24,58,97.0,911,66,1
5403,45,37,38,12,40,21,10,86.0,400,58,1
5404,99,43,16,33,25,36,33,0.0,245,33,0
5405,90,30,38,31,28,18,80,65.0,504,53,1
5406,71,46,21,11,40,32,80,31.0,957,42,0
5407,83,30,13,27,35,22,99,7.0,402,42,0
5408,75,49,38,38,37,33,36,68.0,127,94,1
5409,85,40,10,38,11,34,43,30.0,63,7,0
5410,93,33,30,14,39,20,54,55.0,930,99,1
5411,96,24,18,17,32,40,40,47.0,229,49,0
5412,87,32,29,23,23,38,16,16.0,142,24,0
5413,50,34,19,26,11,33,95,68.0,584,89,1
5414,98,27,28,40,26,31,93,61.0,424,63,1
5415,59,42,36,12,30,31,45,65.0,25,67,1
5416,65,29,39,14,31,17,93,98.0,743,76,1
5417,48,39,27,24,19,40,70,65.0,208,56,1
5418,26,41,28,23,23,34,62,25.0,439,21,0
5419,95,28,24,16,34,33,11,91.0,821,92,1
5420,88,36,15,31,32,16,10,56.0,394,100,1
5421,34,42,28,28,13,27,95,70.0,881,61,1
5422,92,21,29,28,15,29,0,50.0,845,56,1
5423,51,32,26,19,38,32,78,36.0,317,14,0
5424,75,42,17,19,30,23,18,65.0,967,72,1
5425,41,26,23,27,40,22,12,38.0,0,21,0
5426,27,24,32,25,16,18,81,47.0,506,20,0
5427,42,31,20,12,14,37,74,58.0,405,74,1
5428,70,32,19,30,34,22,80,52.0,58,89,1
5429,31,47,40,32,35,20,19,68.0,732,68,1
5430,61,20,31,39,25,15,81,34.0,561,9,0
5431,21,39,29,20,11,40,96,94.0,798,64,1
5432,81,30,36,33,29,15,25,27.0,243,16,0
5433,58,24,21,40,35,30,58,31.0,685,24,0
5434,49,32,12,13,39,24,26,58.0,858,87,1
5435,91,37,22,21,19,36,23,18.0,937,1,0
5436,48,26,32,16,38,23,41,34.0,128,45,0
5437,69,22,10,19,39,15,68,29.0,542,13,0
5438,40,42,28,18,33,12,66,80.0,100,79,1
5439,62,35,30,22,15,18,28,96.0,773,94,1
5440,54,30,35,32,21,36,65,72.0,726,96,1
5441,26,22,15,22,18,23,5,61.0,811,85,1
5442,41,48,32,14,35,36,18,50.0,714,70,1
5443,47,39,16,36,30,26,79,14.0,193,3,0
5444,45,31,14,28,27,27,14,7.0,249,45,0
5445,61,39,21,37,13,19,58,61.0,221,84,1
5446,89,24,30,31,35,37,47,2.0,584,13,0
5447,52,20,33,16,15,34,45,83.0,134,83,1
5448,72,49,17,11,19,37,92,29.0,571,14,0
5449,94,47,22,19,28,27,92,66.0,158,74,1
5450,63,26,29,12,13,34,10,7.0,8,43,0
5451,26,43,22,12,37,22,65,11.0,268,30,0
5452,44,44,12,14,10,30,34,76.0,289,68,1
5453,39,21,30,35,31,23,98,91.0,550,81,1
5454,65,24,39,21,40,22,96,38.0,250,20,0
5455,34,48,17,22,35,20,76,77.0,196,79,1
5456,54,25,32,40,34,22,87,44.0,691,38,0
5457,66,36,11,23,11,10,35,82.0,315,74,1
5458,63,24,27,36,28,15,75,97.0,935,77,1
5459,33,22,16,15,13,30,19,46.0,782,11,0
5460,98,24,14,29,39,31,79,2.0,205,30,0
5461,66,48,12,18,18,38,18,39.0,524,39,0
5462,61,46,28,25,27,33,95,35.0,739,5,0
5463,28,34,11,34,37,39,61,32.0,495,34,0
5464,78,37,27,14,20,38,100,40.0,577,3,0
5465,73,27,32,14,37,11,91,91.0,90,82,1
5466,46,22,39,28,24,40,59,7.0,655,21,0
5467,86,29,37,23,40,30,29,25.0,918,2,0
5468,97,38,30,38,14,26,40,91.0,23,53,1
5469,33,27,28,20,37,31,13,99.0,543,59,1
5470,66,50,27,18,39,22,99,90.0,145,90,1
5471,92,24,13,23,34,32,63,77.0,463,75,1
5472,81,44,40,32,18,16,3,77.0,360,64,1
5473,88,36,38,29,40,13,96,37.0,844,44,0
5474,34,28,13,13,23,22,100,47.0,757,21,0
5475,33,20,30,29,32,10,86,6.0,22,30,0
5476,48,24,22,27,14,17,22,14.0,996,15,0
5477,80,22,17,22,37,22,15,6.0,1009,6,0
5478,73,50,36,36,27,18,51,20.0,16,43,0
5479,41,23,26,14,33,27,80,95.0,487,76,1
5480,82,39,36,24,22,28,19,25.0,497,22,0
5481,34,46,14,31,15,21,18,33.0,328,34,0
5482,21,49,25,28,17,22,70,84.0,370,98,1
5483,24,40,23,28,24,40,35,56.0,207,60,1
5484,32,44,27,37,38,17,21,75.0,59,93,1
5485,21,37,36,10,24,28,47,93.0,198,55,1
5486,84,36,13,31,18,33,81,28.0,591,37,0
5487,24,25,19,11,31,34,86,72.0,650,53,1
5488,53,44,22,23,18,21,100,63.0,727,100,1
5489,93,45,26,22,12,29,86,41.0,120,47,0
5490,89,47,18,32,15,40,88,70.0,182,100,1
5491,78,27,37,12,22,27,46,28.0,535,35,0
5492,98,44,18,37,17,25,21,13.0,210,34,0
5493,50,32,24,13,17,19,81,79.0,725,91,1
5494,98,40,26,10,18,30,28,93.0,396,70,1
5495,82,27,36,20,30,29,72,57.0,14,76,1
5496,54,24,27,32,34,16,22,47.0,937,7,0
5497,94,23,24,36,20,14,53,80.0,327,94,1
5498,81,41,13,21,20,38,75,42.0,47,2,0
5499,25,48,23,30,36,15,7,64.0,455,85,1
5500,70,50,12,15,29,24,20,26.0,302,48,0
5501,42,47,18,35,28,12,59,10.0,26,36,0
